Year,Rk,TeamName,Seed,AdjEM,AdjO,AdjD,AdjT,SOS-AdjEM,SOS-OppO,SOS-OppD,NCSOS-AdjEM,Tempo-Adj,Avg. Poss Length-Offense,Avg. Poss Length-Defense,Off. Efficiency-Adj,Off. Efficiency-Raw,Def. Efficiency-Adj,Def. Efficiency-Raw,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,Experience,Bench,Continuity,Off-FT,Off-2P,Off-3P,Def-FT,Def-2P,Def-3P
2018,46,North Carolina State,9,14.52,116.3,101.8,71.4,7.71,108.6,100.9,-9.71,71.4,16.1,17.3,116.3,111.9,101.8,103.9,53.4,16.8,33.4,34.2,51.6,20.4,32,33.7,76.4,2.09,30.1,35.2,18.2,52.3,29.4,18.7,57.2,24.1
2018,16,Ohio State,5,21.16,116,94.9,67,8.75,109.8,101.1,0.26,67,18.1,17.3,116,111.3,94.9,98.5,54.1,17.1,30.2,31.1,48.7,17.9,25.2,29.5,76.7,1.75,33.3,47.7,17.4,55,27.7,17.5,46.9,35.5
2018,48,Oklahoma,10,14.16,114.6,100.5,75.5,11.68,111.3,99.6,2.13,75.5,14,17.4,114.6,109.6,100.5,105.9,53.5,17.3,28.3,33.2,51,16.8,30,25.7,77.9,1.22,36.3,62.5,18.8,48.1,33.1,15,51.3,33.6
2018,125,Penn,16,3.69,103.1,99.4,68.9,-4.15,103.7,107.8,-2.98,68.9,17.4,17.1,103.1,104.8,99.4,97.2,52.9,16.7,23.8,33.4,47,16.9,22.6,31.8,76.1,1.84,28.2,64.6,17.2,48.4,34.4,20.1,55,25
2018,63,Providence,10,12.17,108.9,96.7,67.1,10.58,111.6,101.1,-1.38,67.1,17.3,17.3,108.9,104.3,96.7,103.1,49.6,17.4,28.9,38.6,50.3,19,29,31.8,77.7,2.25,30.5,77.3,21.5,52.5,26,18.8,52.9,28.3
2018,5,Purdue,2,26.27,122.7,96.4,67.2,9.02,109.1,100.1,0.69,67.2,16.6,18.8,122.7,117.8,96.4,97.1,57.7,15.8,28,35.6,47,17.7,28,24.2,77.7,2.31,29.8,74.4,18.7,45.7,35.6,15.1,54,31
2018,170,Radford,16,0.07,102.9,102.9,63,-4.03,102.8,106.9,3.49,63,19.7,18.3,102.9,103.6,102.9,101.1,49.3,18.7,32,31.2,50.1,20.2,28,31.7,74.8,1.38,33.6,64.5,18.9,47,34.2,19.4,47.8,32.8
2018,52,Rhode Island,7,13.93,111.1,97.2,68.4,3.49,107.6,104.1,3.83,68.4,17.3,17.4,111.1,109.2,97.2,99,51.1,15.3,31,30.1,50.3,22.6,28,40.6,75.7,2.42,32,66.6,17,55.6,27.4,22.8,53.8,23.4
2018,50,San Diego State,11,14.09,110.5,96.4,68.8,3.46,107.2,103.8,-0.8,68.8,16.4,17.9,110.5,108.9,96.4,97.2,51.7,17,31.6,35.1,48.6,19,25.1,29.6,78.3,1.94,33.4,40.4,19.6,51.8,28.6,18.1,48.4,33.5
2018,26,Seton Hall,8,18.04,116.9,98.8,69.5,10.12,110.5,100.4,0,69.5,16.7,17.1,116.9,111.1,98.8,103.3,52.9,17.8,34.3,35.2,50.3,17.7,28.4,29.8,78,2.6,28.1,75.8,18.8,53.4,27.8,17.7,51,31.3
2018,78,South Dakota State,12,10.2,113.8,103.6,70.5,-0.09,105.8,105.9,3.59,70.5,16.7,16.5,113.8,113.6,103.6,103.5,54.3,14,24.6,35.4,50,14.2,23.3,25.6,76.9,1.91,26.9,63.2,20,42,38,15.5,51.8,32.7
2018,68,St. Bonaventure,11,11.21,110.8,99.5,69.4,2.8,107,104.2,1.17,69.4,16.1,18.7,110.8,109.8,99.5,100.7,51.6,16.3,29.3,40.5,49,20.4,29.1,38.4,76.5,2.42,24.3,64.4,22.8,48,29.2,21.9,45,33.2
2018,112,Stephen F. Austin,14,5.58,104.5,99,71.1,-7.16,100.6,107.8,-2.26,71.1,16.5,16.5,104.5,106.6,99,94.2,53.1,20.7,32,40.5,49.6,25.9,28.7,50.2,76.3,1.44,38.9,68.7,21.1,52,26.9,26,43.4,30.7
2018,41,Syracuse,11,14.82,107,92.2,62.9,9.81,111.3,101.5,-0.2,62.9,19.6,17.8,107,102.5,92.2,98,46.9,19.2,34.7,40.5,46.2,19.5,30.4,31.4,80.1,0.88,15.8,24.7,24.1,50.6,25.3,19.9,43.4,36.7
2018,13,Tennessee,3,22.27,114.6,92.4,66,11.01,111.2,100.2,7.1,66,18.1,17.7,114.6,109.6,92.4,97.4,50.8,17.9,33.4,35.5,46.7,20.4,31.1,37.6,76.8,1.62,33.9,58.9,20.9,47.4,31.7,22.2,48.8,28.9
2018,36,Texas,10,15.43,109.5,94.1,65.2,11.77,111.4,99.6,2.05,65.2,18,18,109.5,103.7,94.1,99.2,50,17,29.4,33,48.3,18,29.1,26.2,77.7,1.39,28.9,36,18,52,30,16.2,53.4,30.4
2018,29,Texas A&M,7,16.96,111.3,94.4,69.5,11.69,111.8,100.1,5.12,69.5,16.9,17,111.3,105.9,94.4,99.8,51.5,19.2,34,32,46.9,15.3,27.4,27.5,78.8,1.92,35.6,61.2,17.1,56.7,26.2,16.8,50.6,32.6
2018,24,Texas Christian,6,18.47,119.7,101.2,68.6,9.67,110.7,101,-0.82,68.6,17.1,17.4,119.7,115.1,101.2,106,56.6,17.8,34.2,34.2,52.3,17.4,26.1,30.5,78.1,1.97,29,69.1,17.6,52.1,30.4,17.6,50.8,31.6
2018,243,Texas Southern,16,-6.65,104.6,111.2,71.7,-6.3,101,107.3,17.2,71.7,17.2,16.3,104.6,106,111.2,108.6,50.5,17.2,28.5,42.9,51.2,16.2,32.5,31.2,75.8,1.37,32.9,21.5,23.6,46.3,30.1,16.9,53.7,29.4
2018,11,Texas Tech,3,22.59,113.3,90.8,66.7,10.31,110.7,100.4,-5.24,66.7,17.9,17.5,113.3,108.5,90.8,94.5,52,17.9,33,39.3,46.3,21.8,28.6,37.9,77.6,1.83,37.9,41.3,21,51.6,27.4,22.4,46.5,31.2
2018,166,UMBC,16,0.5,103.1,102.6,68.4,-4.38,102.7,107.1,-3.55,68.4,17.3,17.7,103.1,104,102.6,101.5,52.2,17.2,25.9,30.3,51.6,20.7,28.3,30.8,75.8,2.03,28,71.4,15.8,43.2,41,16.9,48.9,34.2
2018,82,UNC Greensboro,13,9.22,104.9,95.7,65.2,-4.57,103.7,108.2,-3.46,65.2,18.1,18.1,104.9,106.3,95.7,94,51.7,19.8,33.7,26,47.6,21.4,23.9,39.3,77.2,1.77,32.5,67.4,14.9,45.8,39.3,23,45.2,31.8
2018,1,Villanova,1,33.76,127.8,94,68.7,11.31,111.3,100,3.98,68.7,17.9,16.6,127.8,122.7,94,99.3,59.5,15,29.6,29.4,48.5,18.2,27.1,26.7,77.3,1.8,25.9,55.9,16.1,43.7,40.2,17.1,53.9,29.1
2018,2,Virginia,1,29.53,115.2,85.6,59.4,9.24,110,100.7,-0.08,59.4,20.9,18.8,115.2,110.4,85.6,88.9,52.7,14,27,24.5,44.3,20.9,25.6,26.2,77.5,1.67,29,58.5,14.9,52.6,32.5,17.8,47.1,35.1
2018,33,Virginia Tech,8,16.03,115.3,99.3,68.7,7.91,109.2,101.3,-9.76,68.7,16.1,18.4,115.3,112.4,99.3,102.1,57.7,17,23.9,36.5,50.4,18.6,29.4,29.4,76.8,2.27,32,53.4,18.3,48.7,32.9,16.9,46.3,36.8
2018,12,West Virginia,5,22.44,119.4,96.9,69.2,10.59,109.9,99.3,-4.72,69.2,17.7,16.5,119.4,113.5,96.9,99,50.4,16.1,37,31.3,49.9,23.4,30.1,44.1,77.3,1.7,35,49.6,19.2,48.2,32.6,24,42.5,33.6
2018,21,Wichita State,4,19.03,121,101.9,68.6,5.13,107.3,102.2,1.55,68.6,17,17.4,121,117.4,101.9,102.2,55.1,16.5,35.4,34.8,49.4,16.3,22.6,33.2,77.8,1.81,39.2,80.2,18.9,48.1,33,19.6,44.6,35.8
2018,133,Wright State,14,2.89,100.6,97.7,68.3,-3.79,102.7,106.5,2.23,68.3,17.3,17.3,100.6,100.5,97.7,94.5,48.6,18.6,28.7,35.3,48.3,21,25.4,29.9,76.8,1.56,29.9,41.9,20.7,50.6,28.7,18.2,47,34.8
2018,15,Xavier,1,21.51,120.1,98.6,70.5,9.35,109.9,100.6,1.84,70.5,16.2,17.2,120.1,115.4,98.6,102.4,55.9,17.2,30.2,41,49.9,15.7,23.1,25.6,78.5,2.02,31.8,64.2,22.2,49.9,27.8,16.3,49.2,34.5
2019,152,Abilene Christian,15,1.35,103.4,102,66.1,-8.67,100,108.7,-4.75,66.1,18.2,17.7,103.4,105.8,102,97.6,51.9,17.3,27,34,49.8,23.3,28.5,38.3,75.9,2.27,30,61.7,19.1,50.6,30.4,21.8,52.2,26
2019,57,Arizona State,11,11.55,109.7,98.2,70.8,5.56,107.3,101.7,1.55,70.8,16.4,16.9,109.7,105.8,98.2,99.9,50.6,18.7,31.7,43.8,48.5,19,26.9,38.6,77.6,1.37,26.5,34.3,22.7,50,27.3,21.9,43,35.1
2019,11,Auburn,5,25,120.9,95.9,67.9,12.23,110.7,98.5,2.63,67.9,16.6,18.5,120.9,113.9,95.9,100,54.4,16.8,31.6,30.9,51.7,24.6,32.9,36.3,76.6,1.97,31.4,64.4,16.8,39.8,43.4,20,45,35
2019,35,Baylor,9,16.48,115.3,98.8,65.2,10.49,108.8,98.3,-4.04,65.2,18.3,17.9,115.3,107.9,98.8,101.6,51.2,19.7,37.9,32.3,49.1,18.6,29.4,36.5,76.9,1.26,34.9,29.8,17.6,48.7,33.7,20.2,47.7,32.1
2019,49,Belmont,11,14.09,115.6,101.5,71.3,-1.98,103.6,105.6,3.78,71.3,15.9,16.6,115.6,116.1,101.5,100.1,57.6,15.2,25.3,28.5,48.7,16,25,27.4,77.5,1.56,26.9,48.6,15.4,48.9,35.7,16.3,53.2,30.5
2019,161,Bradley,15,0.09,101.5,101.4,65.3,-1.66,102.6,104.3,-3.94,65.3,17.9,18.8,101.5,100.2,101.4,99.1,49.7,18.8,26.7,36.3,47.6,18.4,26.7,35.6,76.7,2.26,28.4,71.3,20.1,48.3,31.5,21.4,46.5,32.1
2019,22,Buffalo,6,19.85,115.2,95.4,73.6,3.14,105.5,102.4,1.15,73.6,14.4,18,115.2,112.5,95.4,95.2,53.3,15.9,31.9,32.7,47.3,20.3,27,31.9,76.5,2.16,28.4,78.6,17.3,48.2,34.5,19.2,53.9,26.9
2019,34,Central Florida,9,16.51,112.1,95.6,65,4.99,105.9,100.9,-3.71,65,17.9,18.1,112.1,107.3,95.6,95.8,52.9,17.6,29.5,45.3,45.4,18,29.6,29.2,78.8,2.39,26.6,49.4,21.7,49.5,28.8,17.2,49.9,32.8
2019,29,Cincinnati,7,17.5,112.3,94.8,63.4,5.12,107.1,102,-2.85,63.4,19.2,18.3,112.3,109.5,94.8,96.2,49,16,37.4,37.6,48.6,20.8,29.3,30.5,76.8,1.68,30.3,58.4,21.3,51,27.7,17.2,43.9,38.8
2019,126,Colgate,15,4.6,110.5,105.9,66.4,-3.83,102.4,106.3,0.84,66.4,18,17.6,110.5,110.6,105.9,103.3,55.9,19.3,30.2,28.4,50.7,17.8,27.1,28.2,77.7,1.65,26.8,59,15.9,47.2,36.9,16.5,49.2,34.3
2019,4,Duke,1,30.62,120,89.3,72.1,12.85,110.7,97.8,5.08,72.1,15.5,17.5,120,113.1,89.3,93,53.6,17.5,35.6,33.2,45,19.4,29.5,24,78.7,0.33,28.1,21.8,17.5,55.9,26.5,15.6,54.9,29.5
2019,211,Fairleigh Dickinson,16,-4.22,106.5,110.7,66.8,-8.16,99.5,107.7,-1.86,66.8,18.2,17.1,106.5,107.6,110.7,105.6,54.2,19.7,29.5,35.7,52,20.2,33.2,29.4,76.2,2.13,20.1,69.3,19.5,49,31.5,16.6,50.7,32.7
2019,26,Florida,10,18.3,110.5,92.2,62.9,12,110.7,98.7,5.12,62.9,18.5,18.8,110.5,103.8,92.2,97.4,49.8,17.9,30.7,29.9,48.1,22.4,32.2,33.6,77.3,1.68,31.6,52.7,17.8,46.4,35.8,19.5,50.2,30.3
2019,14,Florida State,4,22.39,112.8,90.4,68.6,10.46,109.8,99.3,0.93,68.6,17.3,17.6,112.8,106.6,90.4,95.8,50.5,18.9,32.8,35.8,47.2,20.3,27,35.7,78.7,1.93,38,61.8,20.9,49.7,29.4,21.4,46.1,32.5
2019,163,Gardner-Webb,16,-0.04,107.8,107.8,67.4,-3.55,103.2,106.8,-4.07,67.4,17.2,18.4,107.8,107.9,107.8,105.5,54.8,17,22.4,38.3,50.5,18.2,31.2,27.6,75.2,1.49,26.2,59.3,20,48.9,31.1,16.5,45.9,37.6
2019,124,Georgia State,14,4.85,107.7,102.8,70,1.09,105.2,104.1,3.5,70,16.5,17.4,107.7,105.8,102.8,103.4,53.7,16.4,23,35.4,50.3,21,33.8,30.9,76.6,2.21,22.7,71.2,17.9,44.2,38,17.7,45.5,36.8
2019,2,Gonzaga,1,32.85,124.5,91.6,70.2,4.46,106.9,102.5,1.87,70.2,14.7,19,124.5,122.6,91.6,90.8,59,14.9,31.5,35.3,44.2,19,26.8,25.9,78.2,2.25,23.4,55.3,18.6,54.9,26.5,17,53.2,29.9
2019,12,Houston,3,24.13,115.3,91.2,66.1,4.45,105.7,101.3,-4.16,66.1,18.1,17.8,115.3,112.1,91.2,91.3,52.1,16.5,34.4,31.6,42.5,18.2,26,37.3,76.2,1.56,33.5,53.8,17.6,46.6,35.8,23.3,45.7,31
2019,198,Iona,16,-2.88,106.9,109.7,70.6,-6.27,100.5,106.8,0.44,70.6,16.3,17.6,106.9,107.7,109.7,106,53,17.3,25.2,36.8,52.3,18.6,30.8,28.5,76.8,1.81,22.8,29.3,20.6,44.2,35.2,15.7,46.7,37.6
2019,37,Iowa,10,16.02,117.4,101.3,69.5,10.64,108.9,98.3,-6.49,69.5,16.3,18.2,117.4,110.5,101.3,104.5,52.7,17.2,29.8,42.3,51.5,18.3,29.4,28.8,78.4,1.76,32.1,72.4,22.9,45.9,31.2,16.2,51.2,32.6
2019,15,Iowa State,6,22.09,118.9,96.8,67.7,10.78,109.3,98.5,-1.56,67.7,16.6,18.5,118.9,112.3,96.8,99.6,54.8,16.3,28.3,30,48.4,18.8,30.1,23.6,77.7,1.57,22.2,31.7,16.7,50.5,32.8,14.9,50.4,34.7
2019,17,Kansas,4,21.57,113.9,92.3,70.1,14.13,111.8,97.7,10.36,70.1,15.8,18.2,113.9,106.2,92.3,98.7,52.6,18.8,30.1,32.5,47.8,18.2,27.9,27.8,77.5,1.45,32,28.3,17.9,53.5,28.6,16.6,46.7,36.7
2019,20,Kansas State,4,20.06,108.4,88.4,63.4,10.22,109.3,99.1,-0.96,63.4,18.7,18.4,108.4,101.4,88.4,92,49.3,17.4,28.5,30.6,48.2,22.8,25.7,30.7,76.6,2.56,28.6,81,17.1,50.5,32.3,17.7,47.8,34.5
2019,8,Kentucky,2,27.57,117.6,90.1,65.6,11.32,110.7,99.4,1.75,65.6,18.1,17.8,117.6,112.2,90.1,95.3,53,18.6,36.8,41.9,46.6,17.9,25.5,26.8,78.1,1.03,28.3,21.8,22.6,54.4,23,16.8,47.7,35.5
2019,19,Louisiana State,3,20.22,117.7,97.5,70,10.02,109.3,99.3,2.77,70,17.2,17,117.7,111.5,97.5,101.2,51.2,17.9,36.8,37.1,49.9,20.1,30.8,33.1,77.2,0.99,29.4,33.6,21.4,53.4,25.2,18.6,48.4,33
2019,58,Liberty,12,11.54,111.1,99.6,62.3,-3.27,102.5,105.8,-3.2,62.3,20.1,17.2,111.1,111.2,99.6,96.7,55.9,17.2,25.3,26.7,48.9,20.4,26.4,32.7,75.7,2.09,30.6,70.9,15.7,48.7,35.6,18.4,50.8,30.8
2019,23,Louisville,7,19.35,113.7,94.4,67.2,11.95,110.4,98.4,5.36,67.2,17.6,17.5,113.7,107.6,94.4,98.8,50.9,17.4,29.2,34.9,46.8,16.1,25.9,32,76.8,2.18,33.3,36.7,21.1,44.2,34.8,19.2,49.9,30.9
2019,33,Marquette,5,16.52,113.2,96.7,68.8,6.77,107.4,100.7,0.29,68.8,16.9,17.4,113.2,108.1,96.7,97.3,53.5,19.3,29.4,35.1,46.3,16.6,26.1,35.9,77.9,1.9,27.6,56.3,19.9,43.7,36.4,20.8,49.6,29.6
2019,24,Maryland,6,19.29,113.4,94.1,66,10.75,109.8,99.1,-4.92,66,18.6,17.7,113.4,107.1,94.1,98.8,51.4,19.3,34.1,32.8,45.9,14.1,24.8,26.6,77.8,1.18,24.7,44.3,19.2,50.3,30.5,17.3,48.7,33.9
2019,6,Michigan,2,28.32,114.5,86.2,64.8,11.27,109.2,98,-5.42,64.8,18.5,18.7,114.5,106.9,86.2,89.6,51.6,13.9,24.7,27.5,44.1,18,24.8,24.1,77.7,1.13,18.2,51.3,15.8,50.8,33.4,15.3,59.5,25.2
2019,3,Michigan State,2,30.81,121,90.2,66.9,13.67,110.6,96.9,3.24,66.9,17.2,18.4,121,113.3,90.2,95,55.2,18.5,33.9,33.6,43.9,14.9,26.4,27.5,77.5,1.7,29.6,48.8,18.6,49.7,31.6,17.5,49.3,33.1
2019,46,Minnesota,10,14.35,111.4,97,67.4,12.18,110.2,98,-2.91,67.4,17.8,17.6,111.4,103.4,97,102.1,48.2,17.1,31.4,41.6,49.5,16.9,28.4,28.2,78.5,2.13,24.6,45.6,22.7,54.7,22.5,16.5,54.4,29.2
2019,50,Mississippi,8,13.98,113.2,99.2,68.5,8.69,109.1,100.4,-1.11,68.5,17.5,17.4,113.2,108.3,99.2,102.4,53.1,18.2,30.2,30.9,51,20.5,29.3,33.5,76.9,1.43,28.2,52.5,18.6,48.6,32.8,18.8,50.4,30.8
2019,21,Mississippi State,5,20.04,117.7,97.6,67.8,10.09,110.1,100,2.22,67.8,17.8,17.5,117.7,112,97.6,101.9,54.6,19.2,34.7,32.6,50.3,19.5,29.6,32.1,77.7,2.14,29.9,73.9,17.7,49,33.3,18.6,49.7,31.7
2019,137,Montana,15,3.53,107.4,103.9,66.9,-6.07,102.4,108.4,4.03,66.9,17.1,18.1,107.4,110.6,103.9,101.1,56,17.4,27.6,31.4,50,19.3,25,37.3,76.2,2.78,26.7,73,16.3,51.4,32.3,21.7,49.2,29.1
2019,51,Murray State,12,13.83,112.5,98.6,69.4,-3.32,103.1,106.4,-1.13,69.4,16.5,17.3,112.5,113.9,98.6,96.8,54.8,17.2,32,33.5,46.5,19.3,30.7,27.4,77.2,1.05,26.5,42.1,18.3,53.1,28.6,17.5,55,27.5
2019,27,Nevada,7,18.18,114,95.9,69.3,1.42,105.4,103.9,1.79,69.3,16.4,17.7,114,113.4,95.9,94.9,53.7,14.6,27.2,40.8,47.7,19.2,24.8,28,78.2,3.4,19.7,50.4,21.2,46.1,32.7,16.5,48.6,34.8
2019,53,New Mexico State,12,13.62,113,99.3,65.9,-3.44,102.8,106.2,-3.22,65.9,18.7,17.2,113,113.6,99.3,95.7,54.1,17.8,36.9,34.5,48.9,18.9,22,32.6,75.5,1.2,49.5,40.3,17.8,46.3,35.9,19.1,48.1,32.8
2019,7,North Carolina,1,27.69,119.7,92,74.3,12.6,110.7,98.1,5.69,74.3,14.6,17.3,119.7,112.7,92,96.7,52.9,17.2,35.3,30.2,48.9,18.3,22.9,28.4,78.5,1.65,26.3,59.2,17.5,52.2,30.3,16.5,45.9,37.6
2019,202,North Dakota State,16,-3.2,107.4,110.6,65,-2.85,104.8,107.6,3.23,65,19.2,17.1,107.4,108.1,110.6,110.7,53.5,15.7,20.7,32.2,53.6,14.4,25.9,26.5,76.6,1.05,36.6,47.7,18.8,41.2,40.1,15.5,53.4,31
2019,89,Northeastern,13,7.59,111,103.4,66.2,-0.63,106.3,106.9,6.45,66.2,18.8,17.6,111,111.9,103.4,105.1,56.5,16.6,22.7,34.3,52.1,16.7,24.6,27.8,76.9,2.09,26.8,66.2,18.6,43.1,38.4,16.4,54.4,29.2
2019,96,Northern Kentucky,14,7.14,109.4,102.3,68.2,-3.37,103.6,107,-2.57,68.2,16.8,18,109.4,110.5,102.3,100.5,54.6,17.8,30.6,34.8,49.1,18.4,26,35.2,77.1,1.73,28.2,42.2,17.6,48.7,33.7,20.6,49.2,30.2
2019,44,Ohio State,11,14.66,109.1,94.4,65.8,11.68,110.4,98.8,-2.95,65.8,18.4,17.7,109.1,102.8,94.4,99.2,50.3,18.7,27.6,33.7,48.3,18.2,25.9,31.8,76.7,1.55,31.2,44.2,19.7,47.5,32.7,19.6,49.9,30.5
2019,32,Oklahoma,9,16.94,111.1,94.1,68.6,13.27,110.3,97.1,7.44,68.6,16.4,18.4,111.1,102.2,94.1,98.8,50.4,17,25.8,31.3,47.5,17.3,28,23.1,77.4,2.25,31.1,52,17.8,54.2,28,14.1,48.7,37.3
2019,113,Old Dominion,14,5.45,101.4,96,64.5,-2.15,102.5,104.7,-6.06,64.5,18.9,17.9,101.4,100.4,96,93.1,47.1,17.8,32.1,28.9,45.6,18.5,24.8,32.4,77.6,1.88,28.1,54.9,16.9,48.7,34.5,19.2,45.9,34.9
2019,28,Oregon,12,17.86,109.5,91.7,64.2,5.47,107.7,102.3,0.43,64.2,19,18.1,109.5,106.6,91.7,94.4,52,17.7,29.6,29.4,46.4,20.9,28.8,33.9,78.5,1.54,32.4,47.8,16.9,49.8,33.3,20.4,45.7,33.9
2019,9,Purdue,3,26.81,122.5,95.6,65.9,13.16,110.3,97.1,4.09,65.9,17.9,18.7,122.5,114.6,95.6,100.5,53.6,15.8,34.5,29.9,49,18.6,27,31.7,78.3,1.49,27.6,42.5,16.7,43.6,39.7,19.2,44.3,36.6
2019,106,Saint Louis,13,6.02,102.2,96.2,66.4,0.49,104.4,103.9,-1.44,66.4,18.3,17.7,102.2,99.8,96.2,95.5,46.7,19.2,36,39.4,46.9,19.3,25.1,33.5,76.8,1.97,20.2,55,20.2,54.2,25.6,20.5,49.5,30
2019,31,Saint Mary's,11,17.31,114.7,97.4,62.7,3.66,106.6,103,-0.9,62.7,20.3,17.3,114.7,112.4,97.4,99.5,53.8,16.3,31.1,29.1,48.9,16.3,23,29.1,77.8,1.11,24,35.6,16.7,52.5,30.8,18,56.5,25.5
2019,60,Seton Hall,10,11.5,109,97.5,69.1,8.54,109.2,100.7,3.58,69.1,16.5,17.9,109,104.4,97.5,101.5,49.9,17.5,29.5,34.5,49.6,19.8,29.2,32.8,78.2,1.71,23.9,37.6,19.6,51.7,28.7,19.7,47.1,33.2
2019,39,Syracuse,8,15.13,110.5,95.3,66.1,9.4,108.6,99.2,0.17,66.1,17.8,17.9,110.5,103.8,95.3,98,49.6,18.5,30.2,36.8,48,23.1,33.4,34.3,79.4,1.94,26.9,69.9,20.3,45.1,34.7,20.5,40.2,39.3
2019,10,Tennessee,2,26.24,122.7,96.5,67.8,10.69,109.7,99,0.92,67.8,17.1,17.7,122.7,116.5,96.5,100.2,55.3,15.8,31.6,33.3,48.1,18,30.2,34.9,77.8,2.28,25.4,83.5,18.6,55.3,26.1,19.2,44.9,35.9
2019,5,Texas Tech,3,30.03,114.1,84.1,66.6,11.18,109.8,98.7,-5.39,66.6,18.3,17.6,114.1,107.8,84.1,87.7,53.5,17.8,27.5,32.9,43,22.8,28.6,36.7,77.1,1.83,24.9,35.8,18.4,51.6,30.1,22.8,44.9,32.2
2019,73,UC Irvine,13,9.16,107.4,98.2,65.3,-3.28,102.5,105.8,1.25,65.3,18.4,18.3,107.4,107.8,98.2,95.5,51.3,17.5,33.7,28.7,44.1,16.6,27.1,32.9,76.7,2.03,41.5,68.8,16.5,55.1,28.4,21,48.6,30.4
2019,38,Utah State,8,15.41,112.6,97.2,68.1,0.02,104.5,104.4,0.81,68.1,17.1,17.3,112.6,111.6,97.2,95.8,53.9,18.1,32,36.7,46.5,17.3,22.3,34.3,77.9,1.42,30.6,51.7,20.3,49.6,30,20.8,43.2,36
2019,76,Vermont,13,8.86,108.5,99.6,65.5,-5.55,100.7,106.2,3.2,65.5,18.6,17.9,108.5,109.7,99.6,95.3,52.6,16.8,27.3,35.9,48.7,19.1,22.2,27.5,76.5,1.42,33.3,41.7,20.4,46.2,33.4,17.2,49.1,33.8
2019,30,Villanova,6,17.33,116.5,99.2,63.6,8,108.8,100.8,3.32,63.6,19.4,17.5,116.5,111.9,99.2,102.5,53.2,16.9,30.3,34.4,50.4,18,27.7,28.2,77.9,1.95,24.5,38.6,19.1,38,43,16.4,49.7,33.9
2019,1,Virginia,1,34.22,123.4,89.2,59.4,11.18,109.2,98.1,-3.24,59.4,21,18.8,123.4,116.6,89.2,91.8,55.2,14.7,30.4,29.1,44.7,17.4,25.4,26.3,77.2,1.74,22.9,60.2,16.4,48.1,35.5,16.4,49.2,34.5
2019,42,Virginia Commonwealth,8,14.89,104.3,89.5,68.4,1.37,105.2,103.8,3.6,68.4,16.1,18.7,104.3,102.3,89.5,89.1,50.1,20,31,35.7,43.5,23.3,30.7,36.6,77.5,1.53,38.6,51.8,20,49.9,30.1,22.5,52.3,25.2
2019,13,Virginia Tech,4,24.07,118.1,94,63.7,8.47,108.3,99.9,-6.26,63.7,18.8,18.8,118.1,113.4,94,95.7,55.6,17.3,29.6,31.9,49,21.6,27.2,26.3,77,2.16,22.7,56,17.9,44,38.1,16.3,41.9,41.9
2019,48,Washington,9,14.28,107.7,93.5,66,6.06,107.6,101.5,2.73,66,17.3,18.6,107.7,103.3,93.5,96,52.1,19.8,29.2,34.7,47.5,24.2,35,34,77.3,2.71,26.1,90.1,18.8,48.6,32.6,20.2,50,29.7
2019,16,Wisconsin,5,21.94,110.4,88.5,63.9,12.97,110.3,97.3,3.14,63.9,19.9,17.5,110.4,103.8,88.5,93.5,51.1,14.6,24.5,27.3,45.2,17.2,26.5,25.8,77.3,2.03,27.9,75.5,14.7,54.3,31,16,53.3,30.7
2019,18,Wofford,7,20.69,118.1,97.4,65.7,1.82,106,104.2,8.37,65.7,18.6,17.5,118.1,117.3,97.4,98.1,57.5,16.1,31.8,27.8,49.9,19.1,25.2,31.8,76.8,2.13,28.9,74.5,14.6,45,40.4,18.4,49.7,31.9
2019,77,Yale,14,8.79,111.6,102.8,71,-1.1,103,104.2,-2.09,71,16.3,16.8,111.6,109.7,102.8,100.2,55.6,17.8,26.3,30.1,47.3,15.2,24.6,31.1,77.2,2.12,27.1,77.7,16.6,54.4,29,19.5,50.6,30
2021,84,Abilene Christian,14,10.11,101.7,91.6,69.3,-5.43,99.4,104.8,4.93,69.3,16.9,16.7,101.7,104.2,91.6,87,51.2,19.2,30.6,32.7,46,26.5,27.9,41.1,75.1,1.27,36.5,70.8,18.2,50.5,31.4,23.5,50.9,25.5
2021,9,Alabama,2,25.09,112.9,87.8,73.3,14.8,110.1,95.3,9.45,73.3,14.2,17.8,112.9,106.8,87.8,93.7,51.7,18.6,32.2,28.8,45.8,20.5,29.2,30.7,77.7,1.97,33,48.6,16.5,43.8,39.7,18.8,54.6,26.6
2021,18,Arkansas,3,21.56,111.1,89.6,72.6,12.69,109.4,96.7,-4.09,72.6,16,16,111.1,108,89.6,94.2,50.7,17.1,31.7,32.7,47.9,20.1,26.5,29,77.9,2.01,29.9,12.2,19.2,53.9,26.8,17.2,49.9,32.9
2021,20,Brigham Young,6,21.12,113.7,92.5,67.6,12.31,109.1,96.8,10.05,67.6,17.1,17,113.7,108.7,92.5,97.3,54.9,19,28.7,27.9,46.9,15.7,23.4,29.4,78,1.67,36.5,31,15.6,51.7,32.7,17.7,52.4,29.9
